1579005.288	48
1613622.921	48
1605469.66	56
1621280.369	48
1806399.528	48
1680515.559	48
1704117.681	48
1742418.623	48
1699376.092	40
1659739.124	48
1694683.417	40
1667539.28	48
1676369.381	48
1769682.208	40
1579312.992	56
1725965.378	40
1695907.646	48
1630968.897	48
1638349.925	48
1630203.326	48
1748694.567	48
1628815.673	48
1650539.013	48
1615028.989	48
1887945.879	24
1781010.07	48
1705382.302	40
1665999.4	48
1760622.978	32
1630097.743	48
1649867.432	48
1837344.769	40
1683181.129	48
1671683.959	48
1612939.814	48
1610653.525	48
1785110.484	48
1568443.337	48
1686245.182	48
1591761.201	48
1671639.802	48
1674347.246	40
1618029.705	48
1659294.557	40
1667924.02	48
1788047.092	48
1674148.537	56
1621308.75	48
1693857.776	40
1667174.35	48
1602546.065	48
1792062.787	40
1602061.155	48
1645150.874	48
1711932.512	40
1672939.214	48
1621067.143	40
1598694.307	48
1826651.241	40
1678148.165	40
1624547.629	48
1650062.612	48
1746147.188	40
1655127.427	48
1643641.976	48
1715591.205	40
1675304.075	40
1786802.125	48
1699924.783	48
1711942.378	40
1675168.915	48
1627624.837	48
1574347.069	48
1714472.491	40
1646550.466	48
1690479.927	40
1701723.502	40
1777092.516	48
1796572.2	40
1646787.959	48
1642640.496	48
1694467.641	40
1557564.474	56
1749320.071	48
1627930.802	48
1732860.917	40
1775405.441	40
1839601.47	32
1651629.153	48
1716115.501	40
1635128.126	48
1679416.786	40
1694322.344	48
1595392.518	56
1653693.009	40
1640910.882	48
1705842.318	48
1710895.809	40
1768844.967	40
1581480.506	48
1713912.408	40
1607959.462	48
1690982.635	48
3615012.728	48
1673304.096	56
1715567.868	40
1655660.847	40
1668388.955	40
1703338.159	48
1576376.905	56
1575203.785	56
1693478.286	40
1634108.838	56
1693462.996	48
1783929.903	40
1690656.107	40
1637750.325	48
1668482.972	48
1634388.638	48
1663812.216	48
1606634.396	48
1627311.018	48
1607139.135	48
1610580.666	48
1581155.243	48
5690795.818	56
1631703.078	48
1656900.563	48
1678194.585	48
1661403.761	48
1579061.047	48
1645573.937	48
1672132.06	48
1729148.484	48
1712526.455	48
1637058.269	48
1641755.25	48
1663215.891	48
1776325.741	48
1759815.948	48
1625389.119	48
1623663.982	48
1780462.925	48
1748792.877	48
1667648.653	40
1659280.235	40
1628384.125	48
1716128.677	40
1752181.934	48
1685924.395	48
1655694.312	48
1715520.004	40
1660922.991	48
1629278.479	48
1662590.368	48
1688369.216	48
1662927.043	40
1747131.721	32
1715292.468	40
1691339.678	40
1635264.152	48
1596370.952	48
1609502.997	48
1594325.567	48
1555744.225	48
1695244.171	56
1780728.581	32
1615364.952	48
1695495.565	56
1679917.582	48
1736601.652	48
1594151.702	48
1578702.366	48
1743328.326	40
1652485.969	48
1661881.416	48
1677995.925	48
1638261.884	48
1701807.931	48
1623137.096	48
1644551.3	40
1595244.944	48
1656322.874	48
1747041.972	40
1650112.038	48
1831854.373	40
1663763.998	48
1616983.931	56
1728975.955	40
1721472.774	40
1606194.976	48
1676849.16	48
1790596.496	40
1678603.866	40
1675024.864	48
1749656.516	32
1668786.629	48
1749132.546	32
1806558.186	40
1631856.13	48
1648321.701	48
1782100.054	48
1648524.805	48
1801209.904	48
1811221.868	40
1736672.791	40
1706352.959	48
1706041.638	40
1724395.519	40
1617316.777	48
1818555.358	40
1605981.424	48
1688648.921	40
1659607.819	40
1709045.087	40
1625316.937	48
1634588.206	48
1723929.063	40
1665461.452	48
1677449.672	40
1635094.343	48
1776286.458	48
1615049.492	48
1679884.547	40
1649671.844	48
1693518.505	40
1659335.594	48
1673295.65	40
1701318.868	40
1678697.543	40
1655324.354	48
1593070.803	56
1702778.312	48
1702398.041	40
1823329.426	40
1752720.774	48
1698803.367	56
1665238.11	40
1639589.649	48
1777514.829	48
1680597.155	48
3615735.523	48
1581748.5	56
1638592.977	48
1684823.139	40
1630795.424	56
1632933.399	48
1620847.7	48
1722633.191	48
1758561.568	48
1635725.252	48
1665483.19	48
1607241.482	48
3758850.266	48
1682663.765	48
1688110.377	40
1823356.303	40
1823902.711	40
1677197.697	48
1626133.882	56
1658301.756	40
1774699.305	48
1672343.163	40
1648342.981	40
1715923.382	48
1636396.908	48
1640632.847	48
1667660.445	48
1617680.481	56
1620784.076	48
1643716.058	48
1654862.806	40
1788837.453	40
1765532.126	48
1611084.08	56
1754831.499	48
1780892.479	32
1686816.903	48
1663663.295	48
1671024.566	48
1689621.932	40
1702693.243	40
1741246.073	40
1777272.764	40
1711864.388	40
1700275.5	48
1774576.323	48
1665923.811	56
1752294.204	48
1603368.595	48
1649092.655	48
1688270.604	40
1705302.979	40
1695147.16	40
1643531.464	48
1663802.387	40
1771237.276	48
1628582.707	48
1652224.828	48
1662601.788	48
1661660.57	48
1729465.558	40
1651068.793	48
1718897.57	40
1669506.344	40
1683519.957	40
1735139.883	40
1796985.171	40
1718512.824	48
1613626.723	56
1620629.136	56
1712667.675	48
1665638.374	48
1703820.2	40
1632944.843	48
1666734.715	48
1638759.931	48
1606013.551	48
1672824.64	48
1638674.383	56
1715676.116	40
1600215.289	48
1736863.789	48
1640819.039	48
1742933.296	48
1665973.093	48
1722955.83	40
1702396.474	48
1646834.796	48
1635962.295	48
1637885.91	48
1616964.082	48
1628083.914	48
1659692.302	48
1783695.154	32
1680335.403	40
1784750.53	40
1666546.272	48
1695293.26	48
1634052.984	48
1759398.282	48
1680099.6	48
1610286.111	48
1633553.747	48
1753253.749	48
1718365.038	40
1779236.739	40
1658643.048	48
1643167.246	48
1725859.839	48
1588448.249	48
1659403.377	48
1761063.319	48
1669738.7	48
1733246.067	40
1677160.718	40
1630787.417	48
1629584.718	56
1644026.781	48
1743035.709	48
1707169.289	40
1617298.532	48
1626211.941	56
1707009.634	48
1628220.849	48
1637420.454	48
1697120.473	48
1667385.982	40
1725033.206	48
1665695.207	48
1675317.741	40
1633468.947	48
1653442.3	48
1743728.304	40
1621219.815	48
1841226.189	40
1681337.511	48
1711957.867	40
1774067.834	48
1751412.242	48
1685212.912	48
1772078.929	48
1615550.137	48
1589509.329	56
1682032.16	40
1689663.884	40
1699230.66	40
1667590.907	48
1684223.274	48
1600353.419	48
1695744.292	40
3783581.785	32
1659750.267	40
1713847.357	40
1779408.739	40
1673539.857	48
1851520.698	32
1697300.201	40
1729243.773	32
1679366.434	48
1634749.984	40
1682542.599	48
1713658.257	48
1614835.984	40
1667263.785	40
1762420.045	48
1697300.59	48
1721333.497	32
1724953.418	48
1592048.96	48
1698399.569	40
1680997.664	48
1790782.086	40
1670549.804	48
1695040.958	48
1711244.002	40
1645426.016	48
1692444.447	40
1768147.926	48
1686604.128	48
1794618.954	40
1654376.547	40
1886834.104	32
1679229.185	48
1747924.58	40
1630693.679	48
1674693.548	48
1707526.128	40
1582404.983	48
1685903.628	48
1618460.913	48
1716062.155	40
1708940.277	48
1753692.1	48
1619077.071	48
1604597.25	48
1673797.931	48
1779708.21	48
1570304.558	48
1629103.462	48
1778127.138	48
1663564.223	48
1676666.909	48
1754221.825	48
1754739.918	48
1759970.951	40
1630291.602	48
1642315.061	48
1678267.227	40
1689449.377	40
1633954.003	40
1801859.323	48
1618131.827	56
1710617.993	40
1688647.31	48
1786824.125	40
1628477.279	48
1752518.656	40
1788953.929	48
1714087.807	40
1696502.54	40
1647332.101	48
1579940.996	48
1701184.423	40
1754236.151	56
1663869.433	40
1679556.162	40
1599126.584	48
1689552.431	48
1647003.848	48
1700432.767	40
1668856.418	48
1675944.01	48
1607218.667	48
1676842.899	48
1701979.395	48
1639702.619	48
1830061.679	40
1684497.106	48
1716216.024	40
1733340.25	48
1709468.171	40
1620270.953	56
1739468.072	48
1739416.272	40
1636447.268	48
1737144.392	48
1764626.718	48
1760946.407	48
1677686.623	40
1561355.017	48
1716359.017	56
1638990.579	56
1761488.061	48
1632336.648	40
1644897.21	48
1668380.823	48
1627268.395	48
1628903.868	48
1638911.237	48
1697914.549	40
1630180.196	56
1650630.005	48
1690139.358	40
1706852.737	48
1690388.855	40
1644051.31	48
1821930.495	40
1695701.347	40
1754130.771	48
1634384.193	48
1611126.885	48
1651262.167	48
1665463.024	48
1693594.555	40
1726212.36	48
1622723.122	48
1723246.926	40
1656233.794	56
1684503.789	48
1645617.209	48
1727239.876	48
1742263.453	32
1666735.301	48
1632421.049	48
1633693.411	48
1656296.661	48
3732971.053	40
1586881.835	48
1832017.488	40
1736718.197	48
1683473.386	40
1715537.177	56
1714943.811	40
1744174.95	48
1673644.101	40
1673102.722	40
1675933.442	40
1633796.52	48
1676592.933	40
1763448.165	40
1688593.065	40
1732398.784	32
1649573.298	48
1666695.621	48
1663225.749	48
1800299.161	40
1677857.835	48
1722350.313	48
1629794.103	48
1704070.719	32
1644044.998	48
1724380.051	40
1693290.445	40
1775493.792	40
1650106.901	40
1688755.451	40
1719842.598	40
1667794.256	48
1676309.406	56
1774285.471	48
1618894.389	48
1697603.538	40
1611345.568	48
1682440.899	48
1674933.918	48
1670666.093	48
1818849.881	40
1645782.462	48
1628122.989	48
1722160.342	32
1677971.682	48
1586505.277	48
1675058.598	48
1658802.577	40
1599324.055	56
1677883.796	48
1652279.977	48
1779409.48	48
1853991.419	32
1790285.137	40
1673469.066	48
1626024.282	48
1686951.782	40
1715628.816	40
1700719.499	40
1641528.97	48
1658110.257	40
1603056.9	48
1697158.722	48
1723640.722	40
1621719.205	40
1611212.776	48
1630434.614	48
1683019.648	40
1724603.47	40
1704350.118	48
1812288.478	40
1638446.594	48
1586740.807	48
1598721.789	56
1635998.727	48
1660616.236	40
1635255.715	48
1727414.567	32
1656118.435	40
1700924.555	40
1657717.44	48
1673732.107	48
1633122.208	48
1676611.462	48
1637253.665	48
1561844.378	48
1658061.334	40
1749263.952	32
1697352.422	40
1699794.564	40
1707171.099	40
1608446.325	56
1577389.867	56
1718202.935	32
1785613.599	40
1601520.523	56
1618654.851	48
1608991.691	48
1649415.147	48
1608659.428	48
1600158.881	56
1649929.622	48
1738126.861	32
1732829.251	40
1693680.43	40
1666863.005	40
1677699.521	48
1683486.674	48
1689454.016	40
1641153.529	48
1742386.143	48
3761894.187	48
1779048.323	48
1688286.439	40
1715918.64	40
1638488.532	48
1776995.333	48
1686150.922	40
1812857.33	40
1635327.664	48
1646165.59	48
1628607.941	48
1684973.955	48
1632103.419	48
1662293.367	48
1665924.55	48
1639984.264	48
1696118.809	40
1583361.112	48
1740505.507	48
1598121.708	40
1742583.008	48
1746196.336	32
1708294.049	48
1636716.77	48
1603343.849	48
1620959.617	48
1791396.542	40
1615251.478	48
1663967.298	40
1743193.004	48
1589182.356	56
1789417.177	40
1670675.418	48
1629898.631	48
1669375.603	48
1650152.033	48
1732723.465	40
1655904.559	40
1729940.623	40
1701991.324	40
1652222.111	48
1621705.183	56
1640157.133	48
1792904.876	40
1674634.758	48
1695350.184	40
1767866.448	48
1632663.485	48
1582070.569	48
1667794.167	48
1633598.943	48
1625079.558	48
1625311.314	48
1713789.044	40
1743521.336	40
1738300.13	48
1740658.032	48
1650848.206	48
1677700.886	40
1696235.698	40
1636884.724	48
1684829.67	40
1708518.634	40
1702686.031	40
1609949.288	48
1647167.995	40
1613914.243	48
1654265.439	48
1755660.807	40
1677782.098	48
1617428.519	48
1672031.761	40
1696554.824	40
3679613.926	48
1664115.517	48
1740498.005	40
1560002.242	56
1727974.786	32
1636804.482	48
1631623.401	48
1741928.717	56
1652068.493	40
1703804.098	40
1851038.031	32
1601001.774	48
1625574.16	48
1675136.606	48
1641079.877	48
1671999.493	48
1609693.681	48
1624294.428	48
1645972.996	48
1933029.277	24
1782660.451	40
1724092.932	48
1737422.046	40
1692528.84	48
1699899.592	48
1736054.39	48
1617164.557	48
1633560.876	48
1717863.585	40
1767222.502	32
1704070.139	40
1519760.909	56
1679261.588	40
1689120.81	48
1713575.229	40
1679924.853	40
1648584.04	40
1582851.265	48
1654629.032	48
1678580.634	40
1693710.144	48
1660935.386	40
1614727.205	48
1676044.983	48
1737920.814	40
1639997.321	48
1707234.564	40
1624317.793	48
1654278.196	48
1637980.027	48
1720078.883	40
1713697.443	40
1690221.283	40
1679912.911	40
1747980.786	48
1645352.409	48
1662104.945	48
1695652.686	40
1641403.945	40
1693321.465	48
1629730.78	48
1723685.929	48
1674238.349	40
1621648.483	56
1676658.036	48
1766444.302	48
1654838.427	40
1665733.327	48
1589776.149	48
1739329.341	40
1650344.709	48
1728799.087	56
1757970.089	32
1743231.063	32
1689872.97	48
1641831.855	40
1652131.205	48
1647053.114	48
1667487.765	48
1581926.895	48
1652172.685	56
1668917.443	40
1734316.522	40
1732042.09	48
1683305.02	40
1705283.524	40
1669284.385	48
1704113.341	48
1787819.813	40
1591720.303	48
1604486.216	56
1638042.36	48
1642049.956	48
1666278.824	48
1668591.539	40
1610908.771	56
1633477.789	40
1674547.336	48
1668574.739	48
1649769.887	48
1638704.049	48
1601453.842	56
1719287.538	40
1806580.969	40
1681422.482	40
1594815.92	48
1661871.857	48
1791607.032	32
1646526.473	48
1661001.35	48
1699346.765	56
1613174.543	56
1756531.932	56
1685178.364	56
1557654.394	56
1724611.098	40
1728985.419	32
1646551.933	48
1689566.782	56
1608163.539	48
1593929.703	48
1628669.076	48
1681265.346	48
1782375.216	32
1655190.71	48
1657300.091	56
1727834.941	48
1622085.937	48
1633889.387	40
1712086.1	48
1754269.468	48
1590853.372	48
1841845.338	32
1650040.95	48
1640814.211	48
1727640.683	40
1609914.131	48
1682687.382	48
1649377.549	48
1671402.381	48
1708391.675	40
1637798.04	48
1638818.385	48
1695858.526	40
1627867.564	48
1620164.903	48
1593377.954	48
1718444.402	48
1681824.622	40
1781948.374	48
1672578.503	48
1752575.298	48
1627060.675	48
1649787.145	40
1650890.792	48
1721755.634	40
1621228.169	48
1667207.314	56
1766902.944	48
1722753.565	40
1764725.129	48
1690647.767	48
1619754.736	48
1616593.81	48
1643654.163	48
1670381.876	40
1650205.088	56
1762995.471	48
1749652.665	48
1854181.147	32
1788943.833	48
1603135.286	48
1663115.794	48
1789307.191	40
1617757.531	56
1673803.997	40
1731793.059	40
1722038.631	40
1630048.387	48
3735337.421	48
1742006.755	40
1719694.748	40
1686547.979	40
1659685.265	48
1639007.574	48
1666210.762	48
1632602.15	48
1663533.661	48
1604901.329	48
1760055.864	32
1588778.552	48
1654135.191	48
1676319.65	40
1597080.581	48
1729218.773	40
1676473.696	48
1811944.736	24
1592311.422	48
1645617.789	48
1649039.011	48
1640466.382	48
1661646.104	48
1760089.777	48
1665745.242	48
1683835.95	40
1670045.913	48
1672225.426	40
1636197.617	48
1619931.786	48
1650220.262	48
1639829.833	40
1703640.076	40
1691730.205	40
1750253.333	48
1609907.443	48
1716317.449	48
1692539.898	40
1631762.626	48
1598839.644	48
1710302.468	40
1739759.775	48
1655763.496	48
1708830.223	40
1634061.982	48
1615106.781	48
1654809.992	48
1777044.112	40
1660099.765	48
1671853.686	56
1792696.448	40
1677301.366	56
1705025.759	40
1671948.54	40
1674476.262	48
3599327.636	48
1737819.963	48
1680206.575	48
1592413.45	48
1725352.638	40
1635360.824	48
1709639.881	32
1635069.318	48
1770775.419	48
1692058.626	48
1701174.4	48
1728444.567	32
1678110.043	40
1691548.189	40
1699435.531	40
1707689.583	40
1658321.409	48
1650881.051	48
1641975.07	48
1672970.916	48
1784520.878	48
1634443.352	48
1635783.404	48
1662552.973	48
1865848.472	32
1686692.499	40
1595714.901	48
1638465.874	56
1608440.661	48
1675308.943	48
1633459.97	48
1660542.335	48
1681670.419	48
1641432.545	48
1600679.799	56
1655572.405	48
1634330.621	48
1751743.479	48
1644244.901	48
1748427.754	48
1663914.569	48
1717174.089	48
1757875.784	32
1629742.084	56
1752399.039	48
1629785.366	48
1740997.523	32
1584257.916	56
1664375.118	48
1654830.018	48
1649643.641	48
1627957.22	40
1665040.745	48
1607126.85	48
1625652.339	48
1691748.704	56
1688233.396	40
1642647.154	48
1701627.618	40
1797962.07	48
1705467.956	40
1741794.967	48
1672614.218	48
1639440.684	48
1703915.141	40
1676942.539	48
1638430.092	48
1679247.294	40
1696759.736	40
1673752.495	40
1653853.311	48
1786817.516	48
1657809.755	48
1659734.348	48
1762520.42	48
1731469.678	48
1683724.555	40
1672457.104	40
1587143.94	48
1626417.535	56
1789356.372	40
1849182.524	32
1787672.847	48
1666429.812	48
1815021.081	40
1662159.947	48
1650234.765	48
1680500.659	48
1635385.397	40
1650221.618	48
1658993.607	48
1620542.143	48
1692012.08	48
1692730.002	40
1681573.933	48
1593117.654	48
1647126.437	48
1578224.201	48
1633464.844	40
1591122.151	48
1646445.484	48
1576791.222	48
1667695.573	48
1847513.479	16
1717049.18	48
1614855.107	48
1577321.388	56
1634949.446	48
1732369.204	40
1675600.541	40
1689336.846	48
1633269.797	48
1739657.934	48
1646824.49	48
1780872.965	40
1699610.901	40
1699240.392	40
1648285.605	48
1684692.894	48
1609986.264	48
1686971.186	40
1599210.66	56
1645530.093	48
1640248.706	56
1794580.948	32
1697963.779	40
1651379.535	48
1721997.068	48
1698612.964	48
1828468.768	24
1574021.569	48
1646746.525	48
1639666.11	48
1689812.171	40
1614884.588	48
1666581.048	40
1744372.804	48
1599801.217	48
1668297.224	48
1849998.458	32
1665977.567	48
1707031.889	48
1681527.241	48
1631803.24	48
1661684.883	48
1584461.043	56
1636162.051	56
1703888.512	40
1668617.041	40
1691266.243	40
1721752.239	32
1683679.859	40
1710513.052	48
1603445.467	48
1684159.376	48
1694307.259	40
1686821.373	48
1658373.978	48
1608393.099	48
1745906.752	56
1713774.921	40
1822987.482	40
1644659.45	48
1723785.563	48
1662100.258	48
1575406.733	48
1747213.114	48
1665829.561	48
1760285.115	24
1585365.675	56
1826460.244	40
1609834.609	48
1663347.76	48
1595629.693	48
1613366.776	48
1710110.603	40
1585691.781	56
1656646.234	48
1705783.926	40
1604457.538	56
1620380.881	48
1623128.708	56
1798335.027	40
1693815.799	40
1653743.741	48
1774814.353	48
1764602.599	40
1726534.433	40
1701061.044	40
1630622.079	48
1662790.512	48
1718111.871	40
1650199.293	48
1654081.194	48
1808116.571	40
1636649.905	48
1608862.588	48
1760894.981	48
1806976.261	40
1609045.225	48
1654015.658	48
1639774.704	48
1685549.098	40
1622919.806	48
1631714.477	48
1647854.48	48
1646151.043	48
1710323.682	40
1661062.313	48
1704124.043	48
1761848.528	48
1623046.758	48
1715479.171	40
1628659.041	48
1668613.037	48
1755503.371	40
1829381.861	40
1732642.309	32
1705488.785	40
1808586.736	32
1667832.207	56
1665459.285	48
1649504.274	48
1707719.294	40
1648968.872	48
1611216.535	48
1766551.942	48
1646638.507	48
1637004.076	48
1690993.696	48
1636709.744	48
1608185.964	48
1618335.825	48
1684996.637	48
1719281.555	40
1743302.918	48
1663730.575	48
1623179.333	48
1669241.925	48
1767909.394	48
1639570.587	48
1847565.746	32
1753832.346	48
1754910.683	48
1674958.289	48
1635205.344	48
1565449.246	48
1680267.231	40
1717981.025	48
1776303.496	40
1773376.245	40
3740990.205	40
1687212.756	40
1647747.012	48
1666596.52	40
1779624.129	48
1731369.425	48
1683075.086	32
1632600.683	48
1730967.808	56
1751086.08	32
1637142.337	48
1811840.131	40
1654576.164	48
1682454.772	40
1685883.218	48
1705760.798	48
1782061.459	48
1635402.893	48
1606454.119	56
1779354.866	48
1612965.911	48
1645341.733	48
1799743.726	48
1687163.856	40
1695225.364	40
1690175.18	48
1793576.607	40
1637704	48
1789172.665	40
1681382.703	48
1664098.17	40
1716767.429	40
1619407.712	48
1696345.551	40
1659720.247	48
1675738.659	48
1694244.864	40
1733763.329	32
1682784.302	48
1790425.985	48
1773816.847	48
1668355.445	48
1716957.641	40
1794619.885	40
1643630.347	48
1637321.517	48
1730388.51	40
1738089.039	32
1690052	48
1671808.575	40
1711423.679	48
1602659.87	56
1696341.403	48
1777002.783	32
1666882.954	48
1671642.569	40
1689557.073	48
1687741.818	48
1732098.315	40
1622586.337	56
1613348.133	48
1727406.372	48
1612550.903	48
1658837.883	48
1670516.76	48
1666247.884	48
1695543.864	40
1709796.11	40
1626435.273	48
3592494.52	48
1623720.194	56
1656836.907	40
1645046.496	48
1607370.894	48
1652981.703	48
1627279.161	48
1839585.606	40
1664458.055	40
1670644.948	48
1844145.165	32
1642386.918	48
1620750.606	48
1671714.968	48
1596498.169	56
1769430.57	48
1633061.982	48
1841803.105	32
1646611.12	48
1668162.36	40
1705595.486	40
1639666.674	48
1734716.365	48
1659032.968	40
1759542.023	48
1652997.913	48
1656346.094	48
1709177.199	40
1718603.408	32
1644796.815	48
1587580.123	56
1665504.146	40
1756527.296	48
1682421.536	48
1699219.415	40
1664485.748	48
1624279.583	48
1676264.652	48
1680303.521	40
1696827.963	40
1725494.266	40
1684288.074	48
1740160.122	48
1602831.559	48
1636064.103	48
1603627.545	48
1643329.432	40
1691170.531	48
1648488.453	40
1643131.981	48
1636406.22	48
1693103.256	40
1672729.348	48
1663834.973	48
1683376.462	40
1636578.594	48
1640589.132	48
1589761.919	56
1591231.928	48
1632163.559	48
1662186.268	48
1667957.383	48
1658942.214	48
1769151.727	48
1600418.734	48
1712914.558	40
1794863.158	48
1618345.444	48
1690660.97	40
1684634.953	48
1658117.302	48
1817163.038	40
1709565.783	48
1719131.596	40
1674846.28	48
2585121.893	48
1687334.559	40
1676756.92	48
1720049.168	56
1624406.703	40
1623045.564	48
1717234.489	40
1767345.697	40
1709185.84	48
1638900.126	48
1796206.675	48
1632279.697	40
1632192.208	48
1679519.889	48
1713535.931	48
1613432.114	48
1659747.862	48
1662781.316	48
1676938.963	48
1664047.146	40
1599782.852	48
1717635.426	40
1640029.365	48
1714802.097	40
1638545.919	48
1573577.748	48
1828523.748	40
1677249.969	48
1590729.536	56
1669260.53	40
1756978.198	48
1672187.051	40
1828635.464	40
1713197.212	40
1757323.73	48
1644202.206	48
1684692.597	40
1652869.358	40
1770764.339	48
1694362.861	40
1737807.176	40
1756027.729	32
1652835.968	48
1681108.804	48
1742186.332	48
1675233.116	48
1626376.681	48
1654322.457	40
1670333.078	48
1774517.686	48
1757989.672	48
1650938.898	48
1691641.434	40
1654589.089	48
1618950.445	48
1710038.467	40
1635072.262	56
1733330.576	40
1677086.839	48
1722817.528	40
1595127.244	48
1666944.179	48
1629264.637	48
1639973.673	48
1606842.49	56
1668126.154	48
1681597.056	48
1669108.886	40
1689842.591	40
1687390.14	56
1673814.037	48
1611277.824	48
1685915.704	56
1740296.939	32
1671949.276	48
1700754.846	48
1787074.014	32
1731403.889	48
1723959.836	48
1753581.04	48
1664232.966	48
1754413.855	40
1857475.56	40
1697491.822	40
1644908.149	48
1664073.721	48
1650466.876	40
1783609.374	40
1655938.999	48
1663769.634	40
1831749.212	40
1660336.053	48
1633321.29	48
1700148.553	48
1704589.629	40
1696395.698	40
1641376.692	48
1599564.601	48
1660930.169	48
1716127.992	40
1688444.376	48
1608450.609	48
1777115.086	40
1650916.143	48
1642262.311	56
1790851.793	40
1630626.206	48
1663561.086	48
1651042.656	48
1677898.018	40
1715907.678	40
1710000.085	32
1710194.582	40
1733575.205	32
1666881.022	48
1602359.222	48
1596929.995	56
1719008.17	48
1655147.609	48
1773578.286	32
1648358.635	48
1676574.042	48
1698821.173	40
1651961.244	48
1722207.749	40
1666054.089	48
1690002.135	48
1624347.811	48
1660577.147	48
1729457.602	40
1728471.445	48
1594314.527	48
1666658.999	48
1828137.957	40
1634251.664	48
1692566.114	40
1610168.252	48
1716722.819	48
1669663.669	40
